Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_log,Attrition_Encoded,Overtime_Encoded,bt,IncomeBin,Attrition_Risk,AtRiskFlag
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1816,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,9.176576741823373,0,0,1,"(7339.0, 10504.0]",0.2011232971226199,0
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1818,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,7.67275789664251,1,1,1,"(990.01, 4174.0]",0.20884196855315762,0
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,9.096835671179361,1,0,1,"(7339.0, 10504.0]",0.010529482853862451,0
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,8.781708985836179,0,0,1,"(4174.0, 7339.0]",0.0029767403031232577,0
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1823,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,8.824677891164198,0,0,1,"(4174.0, 7339.0]",0.007716050787505401,0
58,No,Non-Travel,350,Sales,2,3,Medical,1824,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,9.698429468768303,0,0,0,"(13669.0, 16834.0]",0.009357648926321344,0
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1826,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,7.903226808730733,0,0,1,"(990.01, 4174.0]",0.2725578859955208,0
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,9.24319470884713,0,1,1,"(7339.0, 10504.0]",0.09060834529559395,0
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,8.400434630806041,0,0,1,"(4174.0, 7339.0]",0.07590274370876861,0
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1830,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,8.832733591996416,0,0,1,"(4174.0, 7339.0]",0.0031960544892492056,0
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1833,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,9.173468897200278,0,0,2,"(7339.0, 10504.0]",0.1472778444367358,0
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1834,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,8.18646442942209,0,0,1,"(990.01, 4174.0]",0.023218297235153357,0
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,8.595264726836392,0,1,1,"(4174.0, 7339.0]",0.16189381315956225,0
26,No,Travel_Rarely,572,Sales,10,3,Medical,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,8.452121194672523,0,0,1,"(4174.0, 7339.0]",0.1614622858550265,0
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1837,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,9.667005436782738,0,1,2,"(13669.0, 16834.0]",0.19971660238253694,0
18,No,Non-Travel,1431,Research & Development,14,3,Medical,1839,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,7.323170717943469,0,0,0,"(990.01, 4174.0]",0.2525344943832296,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1842,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,7.9919305198524775,1,0,1,"(990.01, 4174.0]",0.03552052145217649,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1844,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,7.756195343948118,1,1,1,"(990.01, 4174.0]",0.6292918781445554,1
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1845,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,8.54772239645106,0,0,0,"(4174.0, 7339.0]",0.005248456913350548,0
36,No,Travel_Rarely,430,Research & Development,2,4,Other,1847,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,8.848365694942547,0,1,1,"(4174.0, 7339.0]",0.034169625822214264,0
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1849,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,8.644002038279933,0,0,2,"(4174.0, 7339.0]",0.05695437386382447,0
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,7.77485576666552,0,1,2,"(990.01, 4174.0]",0.3487130183636098,0
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1852,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,8.246171559857563,0,0,2,"(990.01, 4174.0]",0.04201442085263193,0
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,8.444407421690585,0,0,2,"(4174.0, 7339.0]",0.35437031006339154,0
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1854,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,7.98514393119862,0,0,0,"(990.01, 4174.0]",0.023286852332302852,0
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,7.652545692693921,0,0,1,"(990.01, 4174.0]",0.3284769247511567,0
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,No,14,3,3,1,12,4,2,9,8,4,7,9.057072635572965,0,0,1,"(7339.0, 10504.0]",0.0020853312503626084,0
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1858,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,No,15,3,2,1,3,2,3,3,2,2,2,7.903596289614301,0,0,0,"(990.01, 4174.0]",0.0077184820360301845,0
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,No,17,3,4,2,11,3,3,7,0,1,6,8.76170676846664,0,0,1,"(4174.0, 7339.0]",0.11956820511768969,0
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1860,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,No,13,3,4,0,8,3,3,0,0,0,0,8.286269452783065,0,0,1,"(990.01, 4174.0]",0.03643695017647217,0
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2,9.20109779060925,1,1,1,"(7339.0, 10504.0]",0.8304935014942264,1
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,No,12,3,4,1,25,5,3,19,17,2,8,9.489939868234607,0,0,1,"(10504.0, 13669.0]",0.0015710018211116934,0
27,No,Travel_Rarely,728,Sales,23,1,Medical,1864,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,No,21,4,4,1,9,5,3,9,8,5,8,8.172164452111904,0,0,1,"(990.01, 4174.0]",0.09871967430165843,0
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1865,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,No,11,3,4,0,1,3,3,1,0,0,0,7.9391588179567965,0,0,1,"(990.01, 4174.0]",0.06249041971658998,0
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1866,1,Female,81,2,5,Manager,3,Married,19392,22539,7,No,13,3,4,0,21,2,3,16,12,6,14,9.872667455196241,0,0,1,"(16834.0, 19999.0]",0.049831980081633954,0
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1867,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,No,12,3,4,0,29,3,3,22,10,12,9,9.886646535340102,0,0,1,"(16834.0, 19999.0]",0.021143142808901626,0
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1868,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0,7.799753318287247,1,1,2,"(990.01, 4174.0]",0.8878943381902058,1
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,No,21,4,3,3,14,2,3,8,7,0,7,8.897682313454224,1,0,1,"(4174.0, 7339.0]",0.007489639152865795,0
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,No,19,3,4,1,8,2,2,7,6,7,3,8.471149252914831,0,0,2,"(4174.0, 7339.0]",0.10285711927594172,0
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,No,14,3,2,3,7,2,3,2,2,2,2,8.269500767180615,0,0,1,"(990.01, 4174.0]",0.03285373832130613,0
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1873,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,No,20,4,2,1,19,2,4,5,2,0,4,7.887208585813932,0,0,1,"(990.01, 4174.0]",0.029430444600133023,0
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1875,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,No,19,3,4,1,1,3,3,1,0,0,0,7.957527402230773,0,0,1,"(990.01, 4174.0]",0.08590242184579093,0
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1876,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,No,13,3,3,0,1,3,2,1,0,0,0,6.9865664594064265,1,0,1,"(990.01, 4174.0]",0.6906523126845008,1
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1878,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0,7.813187267521416,1,1,1,"(990.01, 4174.0]",0.6760686603675622,1
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1880,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7,8.643649615368796,0,1,1,"(4174.0, 7339.0]",0.1736743617327068,0
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,No,11,3,1,1,10,2,3,10,8,0,2,8.342363500380579,0,0,1,"(4174.0, 7339.0]",0.08915466895118035,0
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1882,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0,9.18132342290569,0,1,1,"(7339.0, 10504.0]",0.03699749688957055,0
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,No,14,3,2,0,11,2,3,3,2,1,2,7.631916513071252,0,0,1,"(990.01, 4174.0]",0.32366393954873773,0
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1885,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4,8.36287583103188,0,1,1,"(4174.0, 7339.0]",0.10231670215904767,0
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2,8.47407690034261,0,1,1,"(4174.0, 7339.0]",0.21981171988847806,0
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,No,13,3,4,2,10,2,2,9,8,3,8,8.683893367307235,0,0,1,"(4174.0, 7339.0]",0.011487882935002244,0
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1890,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,No,21,4,4,0,10,2,2,10,1,0,8,8.265392930852224,0,0,2,"(990.01, 4174.0]",0.03619248740358332,0
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1892,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,No,11,3,1,1,22,3,3,19,7,11,16,9.730561717382535,0,0,1,"(13669.0, 16834.0]",0.03632619626819425,0
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0,7.984121958702927,0,1,1,"(990.01, 4174.0]",0.47322747838251883,0
27,No,Travel_Rarely,511,Sales,2,2,Medical,1898,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,No,14,3,2,0,9,5,2,8,7,0,7,8.77971129020447,0,0,1,"(4174.0, 7339.0]",0.029485388707983683,0
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1900,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,No,11,3,2,1,24,3,3,22,17,4,7,9.751210117090551,0,0,2,"(16834.0, 19999.0]",0.00823078578264365,0
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1903,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,No,15,3,4,1,10,5,3,2,0,2,2,8.523970175695261,0,0,1,"(4174.0, 7339.0]",0.026733321559914525,0
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1905,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0,7.744136627627991,1,1,0,"(990.01, 4174.0]",0.5194269111335296,0
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,No,16,3,4,0,5,3,3,4,2,1,0,7.858640655620791,1,0,1,"(990.01, 4174.0]",0.1199351060529469,0
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1908,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,No,16,3,3,2,12,1,1,4,2,1,3,8.613956859848546,0,0,1,"(4174.0, 7339.0]",0.18174039822191906,0
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1909,3,Female,54,3,2,Sales Executive,2,Married,4393,26841,5,No,21,4,3,1,14,3,3,5,4,1,4,8.387995252944556,0,0,1,"(4174.0, 7339.0]",0.049052888073336624,0
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1911,3,Male,83,3,3,Research Director,1,Married,13348,14842,9,No,13,3,2,1,18,3,4,13,7,5,7,9.499196754655733,0,0,1,"(10504.0, 13669.0]",0.032377915571479586,0
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4,8.792397742356906,0,1,1,"(4174.0, 7339.0]",0.060603786734234145,0
34,No,Travel_Rarely,735,Sales,3,1,Medical,1915,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1,9.000113045928519,0,1,1,"(7339.0, 10504.0]",0.1613313431507735,0
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,No,12,3,2,1,4,0,2,2,2,2,2,8.288785810426928,0,0,1,"(990.01, 4174.0]",0.29564965624743966,0
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,No,18,3,1,1,8,3,3,7,7,7,7,7.841885928984623,0,0,2,"(990.01, 4174.0]",0.07676370101111388,0
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,No,12,3,3,0,12,3,3,4,2,0,3,8.594154232552366,0,0,2,"(4174.0, 7339.0]",0.1045058652072442,0
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,No,14,3,2,0,10,2,2,10,4,0,9,8.610319169405722,0,0,1,"(4174.0, 7339.0]",0.13147089304991733,0
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1927,3,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,Yes,12,3,3,1,7,2,3,7,7,0,7,8.82981174915805,0,1,2,"(4174.0, 7339.0]",0.22827927250765673,0
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1928,3,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,No,17,3,4,0,1,3,3,1,0,0,0,6.9957661563048505,1,0,2,"(990.01, 4174.0]",0.8701688971146373,1
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1929,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,No,19,3,3,1,10,1,3,3,2,1,2,8.654691704601872,0,0,0,"(4174.0, 7339.0]",0.18861656354620826,0
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1931,2,Male,41,3,1,Research Scientist,2,Married,2226,6073,1,No,11,3,3,1,6,3,2,5,3,1,2,7.708410667257367,0,0,1,"(990.01, 4174.0]",0.10418224432970337,0
34,No,Travel_Frequently,735,Research & Development,22,4,Other,1932,3,Male,86,2,2,Research Scientist,4,Married,5747,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11,8.656607247198915,0,1,2,"(4174.0, 7339.0]",0.22362457263052682,0
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1933,4,Female,84,3,2,Sales Executive,3,Single,9854,23352,3,Yes,11,3,4,0,6,0,3,2,0,2,2,9.19573421958682,1,1,1,"(7339.0, 10504.0]",0.31845402134517836,0
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,2125,8,No,18,3,3,1,16,4,4,8,7,1,7,8.60666819784384,0,0,0,"(4174.0, 7339.0]",0.003048282360381427,0
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1935,4,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,No,16,3,3,1,6,3,3,0,0,0,0,8.59062950948942,0,0,1,"(4174.0, 7339.0]",0.04789640355581494,0
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151,12315,1,No,25,4,4,1,10,3,3,10,0,7,9,8.54714026778419,0,0,1,"(4174.0, 7339.0]",0.054345634280277486,0
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7,7.665753431861699,0,1,2,"(990.01, 4174.0]",0.054040845487213295,0
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1938,4,Female,72,3,4,Manager,4,Married,17875,11761,4,Yes,13,3,3,1,29,2,2,1,0,0,0,9.791214310053341,0,1,1,"(16834.0, 19999.0]",0.09259271736603837,0
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3,7.796880342783522,1,1,2,"(990.01, 4174.0]",0.7653110787031808,1
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771,14293,2,No,19,3,4,2,10,0,4,5,2,0,3,8.470520783217808,0,0,1,"(4174.0, 7339.0]",0.002953567664135654,0
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1941,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,No,15,3,4,0,28,3,3,5,4,4,3,9.860684430210819,0,0,2,"(16834.0, 19999.0]",0.01222640038395879,0
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Yes,12,3,3,2,14,4,3,0,0,0,0,8.534640105019959,0,1,1,"(4174.0, 7339.0]",0.11778087269395958,0
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1944,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,No,12,3,1,0,1,2,3,1,0,0,0,7.9599745280805365,1,0,2,"(990.01, 4174.0]",0.6555488399894577,1
35,No,Travel_Rarely,682,Sales,18,4,Medical,1945,2,Male,71,3,2,Sales Executive,1,Married,5561,15975,0,No,16,3,4,1,6,2,1,5,3,0,4,8.62371303479391,0,0,1,"(4174.0, 7339.0]",0.15617604483979308,0
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1947,3,Male,49,3,1,Research Scientist,3,Single,2144,2122,1,No,14,3,3,0,5,3,2,5,3,1,4,7.6708948313621175,0,0,0,"(990.01, 4174.0]",0.06237391204294561,0
31,No,Non-Travel,976,Research & Development,3,2,Medical,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3,8.028129059431759,0,1,0,"(990.01, 4174.0]",0.04114797204810713,0
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1949,1,Male,66,4,1,Laboratory Technician,2,Married,2810,9238,1,No,22,4,2,0,5,3,3,5,4,0,2,7.941295570906532,0,0,0,"(990.01, 4174.0]",0.04289178769759792,0
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1950,1,Male,32,3,3,Sales Executive,4,Single,9888,6770,1,No,21,4,1,0,14,3,2,14,8,2,1,9.19917830726999,0,0,1,"(7339.0, 10504.0]",0.10780163239349845,0
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628,22914,1,No,18,3,3,1,9,2,2,8,7,1,1,9.062883902508307,0,0,1,"(7339.0, 10504.0]",0.015666418255540826,0
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,No,13,3,4,0,8,6,2,7,7,7,6,7.961370201719511,0,0,1,"(990.01, 4174.0]",0.1408887115447658,0
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1954,1,Male,89,3,2,Healthcare Representative,1,Married,5373,6225,0,No,12,3,1,1,6,5,2,5,3,0,2,8.589327789175437,0,0,1,"(4174.0, 7339.0]",0.20009363033246727,0
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,No,18,3,2,1,9,6,3,5,1,1,2,8.805075243870684,0,0,0,"(4174.0, 7339.0]",0.006657152202937541,0
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1956,4,Male,48,1,2,Research Scientist,1,Married,5003,5771,1,No,21,4,2,0,10,6,3,10,8,8,7,8.517992871586802,0,0,2,"(4174.0, 7339.0]",0.12209454904686735,0
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,No,12,3,1,1,6,2,2,4,1,0,3,7.769800996003896,1,0,1,"(990.01, 4174.0]",0.33460613015056584,0
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1961,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,No,14,3,1,0,20,3,2,1,0,0,0,7.958227192322312,0,0,1,"(990.01, 4174.0]",0.5431566780805327,0
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1962,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,Yes,11,3,4,0,10,2,3,10,8,0,9,8.557374981049069,0,1,1,"(4174.0, 7339.0]",0.037496003358072495,0
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1965,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,No,14,3,1,0,7,5,3,7,7,0,7,8.32020459757888,0,0,1,"(990.01, 4174.0]",0.03645204637755357,0
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679,10138,8,No,24,4,2,0,8,1,3,1,0,0,0,9.177817180270623,0,0,1,"(7339.0, 10504.0]",0.10455573650694773,0
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1967,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,Yes,11,3,3,0,10,4,3,10,7,0,8,8.633731007664188,1,1,2,"(4174.0, 7339.0]",0.5482877870086386,0
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1968,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2,9.254261559034111,1,1,1,"(7339.0, 10504.0]",0.8761529502233238,1
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1969,1,Female,67,3,2,Research Scientist,3,Married,2897,22474,3,No,11,3,3,2,9,6,2,4,3,2,3,7.971776122880628,0,0,1,"(990.01, 4174.0]",0.03054063114561936,0
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,No,20,4,3,3,9,2,3,9,7,2,8,8.69433468816865,0,0,2,"(4174.0, 7339.0]",0.007279835078267353,0
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1971,1,Male,30,3,3,Healthcare Representative,3,Married,7510,16873,1,No,17,3,2,1,10,1,3,10,9,0,9,8.924123891686012,0,0,1,"(7339.0, 10504.0]",0.026340878608212374,0
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,1972,4,Male,88,3,1,Human Resources,2,Married,2991,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2,8.003697339094368,0,1,2,"(990.01, 4174.0]",0.12369799408936849,0
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1973,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4,9.885170820750231,0,1,1,"(16834.0, 19999.0]",0.027828117318094904,0
